flowsetUniqueId,siteId,flowsetName,index,frameTime,frameEpoch,frameLen,ethDstOuiResolve,ethDstAddrOuiResolve,ethSrcOuiResolve,ethSrcAddrOuiResolve,ipSrc,ipSrcHost,ipDst,ipDstHost,numFlows,flowsetLength
1,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:51.747551000 Eastern Standard Time",1675367751.747551000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
2,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:51.895248000 Eastern Standard Time",1675367751.895248000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
3,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:51.897794000 Eastern Standard Time",1675367751.897794000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
4,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.043892000 Eastern Standard Time",1675367752.043892000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
5,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.391459000 Eastern Standard Time",1675367752.391459000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
6,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.392519000 Eastern Standard Time",1675367752.392519000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
7,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.393529000 Eastern Standard Time",1675367752.393529000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
8,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.821848000 Eastern Standard Time",1675367752.821848000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
9,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.895553000 Eastern Standard Time",1675367752.895553000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
10,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.897248000 Eastern Standard Time",1675367752.897248000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
11,1,Set 1 [id=257] (10 flows),packets-2023-02-02,"Feb  2, 2023 14:55:52.928355000 Eastern Standard Time",1675367752.928355000,1102,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,10,1044
12,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:53.374401000 Eastern Standard Time",1675367753.374401000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
13,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:53.386827000 Eastern Standard Time",1675367753.386827000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
14,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:53.469999000 Eastern Standard Time",1675367753.469999000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
15,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:53.900716000 Eastern Standard Time",1675367753.900716000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
16,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:53.903597000 Eastern Standard Time",1675367753.903597000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
17,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:53.905995000 Eastern Standard Time",1675367753.905995000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
18,1,Set 1 [id=257] (5 flows),packets-2023-02-02,"Feb  2, 2023 14:55:53.928349000 Eastern Standard Time",1675367753.928349000,582,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,5,524
19,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.401849000 Eastern Standard Time",1675367754.401849000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
20,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.402839000 Eastern Standard Time",1675367754.402839000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
21,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.443473000 Eastern Standard Time",1675367754.443473000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
22,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.657608000 Eastern Standard Time",1675367754.657608000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
23,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.895179000 Eastern Standard Time",1675367754.895179000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
24,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.897790000 Eastern Standard Time",1675367754.897790000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
25,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.900174000 Eastern Standard Time",1675367754.900174000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
26,1,Set 1 [id=257] (8 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.930177000 Eastern Standard Time",1675367754.930177000,894,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,8,836
27,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.930362000 Eastern Standard Time",1675367754.930362000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
28,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.930756000 Eastern Standard Time",1675367754.930756000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
29,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:54.931173000 Eastern Standard Time",1675367754.931173000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
30,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:55.257278000 Eastern Standard Time",1675367755.257278000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
31,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:55.402712000 Eastern Standard Time",1675367755.402712000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
32,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:55.403663000 Eastern Standard Time",1675367755.403663000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
33,1,Set 1 [id=257] (2 flows),packets-2023-02-02,"Feb  2, 2023 14:55:55.433157000 Eastern Standard Time",1675367755.433157000,270,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,2,212
34,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:55.728732000 Eastern Standard Time",1675367755.728732000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
35,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:55.905732000 Eastern Standard Time",1675367755.905732000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
36,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:55.908405000 Eastern Standard Time",1675367755.908405000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
37,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:56.124429000 Eastern Standard Time",1675367756.124429000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
38,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:56.398613000 Eastern Standard Time",1675367756.398613000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
39,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:56.401520000 Eastern Standard Time",1675367756.401520000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
40,1,Set 1 [id=257] (6 flows),packets-2023-02-02,"Feb  2, 2023 14:55:56.430778000 Eastern Standard Time",1675367756.430778000,686,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,6,628
41,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:56.902610000 Eastern Standard Time",1675367756.902610000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
42,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:56.904738000 Eastern Standard Time",1675367756.904738000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
43,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.040643000 Eastern Standard Time",1675367757.040643000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
44,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.356338000 Eastern Standard Time",1675367757.356338000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
45,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.400187000 Eastern Standard Time",1675367757.400187000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
46,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.401168000 Eastern Standard Time",1675367757.401168000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
47,1,Set 1 [id=257] (5 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.432713000 Eastern Standard Time",1675367757.432713000,582,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,5,524
48,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.432813000 Eastern Standard Time",1675367757.432813000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
49,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.903754000 Eastern Standard Time",1675367757.903754000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
50,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.906142000 Eastern Standard Time",1675367757.906142000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
51,1,Set 1 [id=257] (9 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.928788000 Eastern Standard Time",1675367757.928788000,998,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,9,940
52,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:57.929251000 Eastern Standard Time",1675367757.929251000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
53,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.368640000 Eastern Standard Time",1675367758.368640000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
54,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.401478000 Eastern Standard Time",1675367758.401478000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
55,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.402745000 Eastern Standard Time",1675367758.402745000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
56,1,Set 1 [id=257] (3 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.434653000 Eastern Standard Time",1675367758.434653000,374,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,3,316
57,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.434771000 Eastern Standard Time",1675367758.434771000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
58,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.434931000 Eastern Standard Time",1675367758.434931000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
59,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.435033000 Eastern Standard Time",1675367758.435033000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
60,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.435086000 Eastern Standard Time",1675367758.435086000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
61,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.435231000 Eastern Standard Time",1675367758.435231000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
62,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.435231000 Eastern Standard Time",1675367758.435231000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
63,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.435435000 Eastern Standard Time",1675367758.435435000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
64,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.740847000 Eastern Standard Time",1675367758.740847000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
65,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.898252000 Eastern Standard Time",1675367758.898252000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
66,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:58.900679000 Eastern Standard Time",1675367758.900679000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
67,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.117050000 Eastern Standard Time",1675367759.117050000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
68,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.403292000 Eastern Standard Time",1675367759.403292000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
69,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.404096000 Eastern Standard Time",1675367759.404096000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
70,1,Set 1 [id=257] (8 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.436919000 Eastern Standard Time",1675367759.436919000,894,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,8,836
71,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.437113000 Eastern Standard Time",1675367759.437113000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
72,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.437113000 Eastern Standard Time",1675367759.437113000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
73,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.761222000 Eastern Standard Time",1675367759.761222000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
74,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.897584000 Eastern Standard Time",1675367759.897584000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
75,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.900139000 Eastern Standard Time",1675367759.900139000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
76,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:55:59.902977000 Eastern Standard Time",1675367759.902977000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
77,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.301997000 Eastern Standard Time",1675367760.301997000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
78,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.414947000 Eastern Standard Time",1675367760.414947000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
79,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.417288000 Eastern Standard Time",1675367760.417288000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
80,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.418817000 Eastern Standard Time",1675367760.418817000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
81,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.450671000 Eastern Standard Time",1675367760.450671000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
82,1,Set 1 [id=257] (9 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.450671000 Eastern Standard Time",1675367760.450671000,998,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,9,940
83,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.450770000 Eastern Standard Time",1675367760.450770000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
84,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.755729000 Eastern Standard Time",1675367760.755729000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
85,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.908848000 Eastern Standard Time",1675367760.908848000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
86,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.910815000 Eastern Standard Time",1675367760.910815000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
87,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:00.972303000 Eastern Standard Time",1675367760.972303000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
88,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:01.409916000 Eastern Standard Time",1675367761.409916000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
89,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:01.410970000 Eastern Standard Time",1675367761.410970000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
90,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:56:01.419811000 Eastern Standard Time",1675367761.419811000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
91,1,Set 1 [id=257] (4 flows),packets-2023-02-02,"Feb  2, 2023 14:56:01.451149000 Eastern Standard Time",1675367761.451149000,478,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,4,420
